Position_ID,Department_ID,Position_Title,Job_Level,Business_Impact_Score_1_5,Operational_Dependency_Score_1_5,Knowledge_Specialization_Score_1_5,Cross_Function_Dependency_Score_1_5,Max_Acceptable_Vacancy_Days,Promotion_Ramp_Up_Days,Transfer_Ramp_Up_Days,Business_Continuity_Weight_pct,Skill_Coverage_Weight_pct,Cost_Efficiency_Weight_pct,Assumption_Status,Assumption_Effective_Date
POS-339,DEPARTMENT-008,Junior Medical Officer,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-340,DEPARTMENT-008,Junior Medical Officer,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-341,DEPARTMENT-008,Junior Medical Officer,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-342,DEPARTMENT-008,Junior Medical Officer,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-343,DEPARTMENT-008,Junior Medical Officer,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-344,DEPARTMENT-008,Junior Medical Officer,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-345,DEPARTMENT-008,Junior Medical Officer,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-346,DEPARTMENT-008,Junior Medical Officer,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-347,DEPARTMENT-008,Junior Medical Officer,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-348,DEPARTMENT-008,Junior Medical Officer,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-349,DEPARTMENT-008,Junior Medical Officer,Junior,3,4,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-350,DEPARTMENT-008,Clinical Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-351,DEPARTMENT-008,Clinical Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-352,DEPARTMENT-008,Clinical Intern,Intern,3,4,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
EXEC-TRN-HEAD,DEPARTMENT-009,Head of Training and Development,Executive,5,5,5,4,14,60,70,50,35,15,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-353,DEPARTMENT-009,Training Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-354,DEPARTMENT-009,Training Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-355,DEPARTMENT-009,Training Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-356,DEPARTMENT-009,Training Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-357,DEPARTMENT-009,Training Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-358,DEPARTMENT-009,Training Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-359,DEPARTMENT-009,Senior Trainer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-360,DEPARTMENT-009,Senior Trainer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-361,DEPARTMENT-009,Senior Trainer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-362,DEPARTMENT-009,Senior Trainer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-363,DEPARTMENT-009,Senior Trainer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-364,DEPARTMENT-009,Senior Trainer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-365,DEPARTMENT-009,Senior Trainer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-366,DEPARTMENT-009,Senior Trainer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-367,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-368,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-369,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-370,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-371,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-372,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-373,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-374,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-375,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-376,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-377,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-378,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-379,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-380,DEPARTMENT-009,Learning and Development Specialist,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-381,DEPARTMENT-009,Training Coordinator,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-382,DEPARTMENT-009,Training Coordinator,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-383,DEPARTMENT-009,Training Coordinator,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-384,DEPARTMENT-009,Training Coordinator,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-385,DEPARTMENT-009,Training Coordinator,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-386,DEPARTMENT-009,Training Coordinator,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-387,DEPARTMENT-009,Training Coordinator,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-388,DEPARTMENT-009,Training Coordinator,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-389,DEPARTMENT-009,Training Coordinator,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-390,DEPARTMENT-009,Training Coordinator,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-391,DEPARTMENT-009,Training Coordinator,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-392,DEPARTMENT-009,Training Coordinator,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-393,DEPARTMENT-009,Training Coordinator,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-394,DEPARTMENT-009,Training Intern,Intern,3,3,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-395,DEPARTMENT-009,Training Intern,Intern,3,3,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-396,DEPARTMENT-009,Training Intern,Intern,3,3,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
EXEC-ADM-HEAD,DEPARTMENT-010,Head of Administration and Facilities,Executive,5,5,5,4,14,60,70,50,35,15,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-397,DEPARTMENT-010,Administration Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-398,DEPARTMENT-010,Administration Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-399,DEPARTMENT-010,Administration Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-400,DEPARTMENT-010,Administration Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-401,DEPARTMENT-010,Administration Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-402,DEPARTMENT-010,Administration Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-403,DEPARTMENT-010,Senior Administration Officer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-404,DEPARTMENT-010,Senior Administration Officer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-405,DEPARTMENT-010,Senior Administration Officer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-406,DEPARTMENT-010,Senior Administration Officer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-407,DEPARTMENT-010,Senior Administration Officer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-408,DEPARTMENT-010,Senior Administration Officer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-409,DEPARTMENT-010,Senior Administration Officer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-410,DEPARTMENT-010,Senior Administration Officer,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-411,DEPARTMENT-010,Administration Officer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-412,DEPARTMENT-010,Administration Officer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-413,DEPARTMENT-010,Administration Officer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-414,DEPARTMENT-010,Administration Officer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-415,DEPARTMENT-010,Administration Officer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-416,DEPARTMENT-010,Administration Officer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-417,DEPARTMENT-010,Administration Officer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-418,DEPARTMENT-010,Administration Officer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-419,DEPARTMENT-010,Administration Officer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-420,DEPARTMENT-010,Administration Officer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-421,DEPARTMENT-010,Administration Officer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-422,DEPARTMENT-010,Administration Officer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-423,DEPARTMENT-010,Administration Officer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-424,DEPARTMENT-010,Administration Officer,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-425,DEPARTMENT-010,Administrative Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-426,DEPARTMENT-010,Administrative Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-427,DEPARTMENT-010,Administrative Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-428,DEPARTMENT-010,Administrative Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-429,DEPARTMENT-010,Administrative Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-430,DEPARTMENT-010,Administrative Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-431,DEPARTMENT-010,Administrative Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-432,DEPARTMENT-010,Administrative Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-433,DEPARTMENT-010,Administrative Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-434,DEPARTMENT-010,Administrative Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-435,DEPARTMENT-010,Administrative Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-436,DEPARTMENT-010,Administrative Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-437,DEPARTMENT-010,Administrative Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-438,DEPARTMENT-010,Administration Intern,Intern,3,3,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-439,DEPARTMENT-010,Administration Intern,Intern,3,3,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-440,DEPARTMENT-010,Administration Intern,Intern,3,3,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
EXEC-LGL-HEAD,DEPARTMENT-011,Head of Legal and Compliance,Executive,5,5,5,4,14,60,70,50,35,15,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-441,DEPARTMENT-011,Legal and Compliance Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-442,DEPARTMENT-011,Legal and Compliance Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-443,DEPARTMENT-011,Legal and Compliance Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-444,DEPARTMENT-011,Legal and Compliance Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-445,DEPARTMENT-011,Legal and Compliance Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-446,DEPARTMENT-011,Legal and Compliance Manager,Lead/Manager,5,4,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-447,DEPARTMENT-011,Senior Legal Counsel,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-448,DEPARTMENT-011,Senior Legal Counsel,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-449,DEPARTMENT-011,Senior Legal Counsel,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-450,DEPARTMENT-011,Senior Legal Counsel,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-451,DEPARTMENT-011,Senior Legal Counsel,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-452,DEPARTMENT-011,Senior Legal Counsel,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-453,DEPARTMENT-011,Senior Legal Counsel,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-454,DEPARTMENT-011,Senior Legal Counsel,Senior,5,4,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-455,DEPARTMENT-011,Compliance Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-456,DEPARTMENT-011,Compliance Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-457,DEPARTMENT-011,Compliance Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-458,DEPARTMENT-011,Compliance Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-459,DEPARTMENT-011,Compliance Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-460,DEPARTMENT-011,Compliance Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-461,DEPARTMENT-011,Compliance Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-462,DEPARTMENT-011,Compliance Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-463,DEPARTMENT-011,Compliance Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-464,DEPARTMENT-011,Compliance Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-465,DEPARTMENT-011,Compliance Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-466,DEPARTMENT-011,Compliance Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-467,DEPARTMENT-011,Compliance Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-468,DEPARTMENT-011,Compliance Analyst,Mid,3,3,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-469,DEPARTMENT-011,Legal Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-470,DEPARTMENT-011,Legal Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-471,DEPARTMENT-011,Legal Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-472,DEPARTMENT-011,Legal Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-473,DEPARTMENT-011,Legal Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-474,DEPARTMENT-011,Legal Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-475,DEPARTMENT-011,Legal Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-476,DEPARTMENT-011,Legal Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-477,DEPARTMENT-011,Legal Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-478,DEPARTMENT-011,Legal Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-479,DEPARTMENT-011,Legal Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-480,DEPARTMENT-011,Legal Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-481,DEPARTMENT-011,Legal Assistant,Junior,3,3,3,2,60,25,30,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-482,DEPARTMENT-011,Legal Intern,Intern,3,3,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-483,DEPARTMENT-011,Legal Intern,Intern,3,3,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-484,DEPARTMENT-011,Legal Intern,Intern,3,3,3,2,60,20,25,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
EXEC-PRC-HEAD,DEPARTMENT-012,Head of Procurement and Supply Chain,Executive,5,5,5,4,14,60,70,50,35,15,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-485,DEPARTMENT-012,Procurement Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-486,DEPARTMENT-012,Procurement Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-487,DEPARTMENT-012,Procurement Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-488,DEPARTMENT-012,Procurement Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-489,DEPARTMENT-012,Procurement Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-490,DEPARTMENT-012,Procurement Manager,Lead/Manager,5,5,5,4,30,50,55,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-491,DEPARTMENT-012,Senior Procurement Specialist,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-492,DEPARTMENT-012,Senior Procurement Specialist,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-493,DEPARTMENT-012,Senior Procurement Specialist,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-494,DEPARTMENT-012,Senior Procurement Specialist,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-495,DEPARTMENT-012,Senior Procurement Specialist,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-496,DEPARTMENT-012,Senior Procurement Specialist,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-497,DEPARTMENT-012,Senior Procurement Specialist,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-498,DEPARTMENT-012,Senior Procurement Specialist,Senior,5,5,5,4,30,40,45,45,35,20,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-499,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-500,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-501,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-502,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-503,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-504,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-505,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-506,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
POS-507,DEPARTMENT-012,Procurement Officer,Mid,3,4,3,2,60,30,35,40,35,25,NEW_SIMULATION_BUSINESS_INPUT,2026-08-01
